id,acronym,name,entrez_id,reference_space_id,specimen_id,plane_of_section_id,id
21540,Tfdp1,transcription factor Dp 1,21781,6,701333,2,100075728
106517,6430573F11Rik,RIKEN cDNA 6430573F11 gene,319582,10,6990,2,100082321
14237,Gata2,GATA binding protein 2,14461,7,703775,2,100101367
15204,Hoxd1,homeobox D1,15429,10,68857385,2,69289171
56098,Sptbn4,"spectrin beta, non-erythrocytic 4",80297,8,6153,2,100075152
13433,Egr3,early growth response 3,13655,10,71444883,2,73606485
71668,Atf5,activating transcription factor 5,107503,10,71477216,2,73716662
20192,Shox2,short stature homeobox 2,20429,5,7037,2,100072906
62911,Kcnb2,"potassium voltage gated channel, Shab-related subfamily, member 2",98741,10,69573626,2,70278123
15196,Hoxc12,homeobox C12,15421,1,700951,2,100077925
153829,Ctcfl,CCCTC-binding factor (zinc finger protein)-like,664799,2,713588,2,113116150
89294,Layn,layilin,244864,10,7058,2,100082885
13860,Ptk2,PTK2 protein tyrosine kinase 2,14083,6,701630,2,100079219
74548,Qdpr,quinoid dihydropteridine reductase,110391,3,701406,2,100083732
12793,Cst3,cystatin C,13010,2,701475,2,100076620
84457,Satb2,special AT-rich sequence binding protein 2,212712,8,4611,2,100037889
16211,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",16438,2,4810,2,100046082
78123,Foxn4,forkhead box N4,116810,7,5097,2,100053580
19412,Robo3,roundabout homolog 3 (Drosophila),19649,1,5506,2,100047266
89066,Slc29a4,"solute carrier family 29 (nucleoside transporters), member 4",243328,1,700717,2,100073521
18778,Ppard,peroxisome proliferator activator receptor delta,19015,2,704244,2,100094430
21566,Tsc22d1,"TSC22 domain family, member 1",21807,1,701930,2,100082454
11693,Zfhx3,zinc finger homeobox 3,11906,1,6124,2,100056740
40644,Nrgn,neurogranin,64011,1,703871,2,100098144
20126,Sepp1,"selenoprotein P, plasma, 1",20363,7,4576,2,100040805
83933,Aph1b,anterior pharynx defective 1b homolog (C. elegans),208117,3,5384,2,100047493
44684,Tulp4,tubby like protein 4,68842,5,713297,2,160027739
11394,Agtr1a,"angiotensin II receptor, type 1a",11607,8,769,2,100010072
52282,Daam2,dishevelled associated activator of morphogenesis 2,76441,7,4676,2,100030485
87845,Inpp4b,"inositol polyphosphate-4-phosphatase, type II",234515,10,68259552,2,68919886
14588,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",14812,1,5077,2,100046358
27131,Npas3,neuronal PAS domain protein 3,27386,10,69401426,2,69816643
16546,Lama3,"laminin, alpha 3",16774,8,5434,2,100053412
18376,Pdyn,prodynorphin,18610,1,5146,2,100046671
14147,Fzd9,frizzled homolog 9 (Drosophila),14371,10,69223352,2,69256658
21896,Ttr,transthyretin,22139,1,4960,2,100046186
11302,Adcy9,adenylate cyclase 9,11515,3,5397,2,100049424
13828,Eya4,eyes absent 4 homolog (Drosophila),14051,3,5644,2,100051893
20126,Sepp1,"selenoprotein P, plasma, 1",20363,5,4536,2,100054803
18245,Pak1,p21 protein (Cdc42/Rac)-activated kinase 1,18479,8,4737,2,100042597
17899,Notch4,notch 4,18132,3,701901,2,100085246
20431,Sox14,SRY (sex determining region Y)-box 14,20669,3,5386,2,100047398
20172,Ostf1,osteoclast stimulating factor 1,20409,5,6825,2,100072359
17895,Notch1,notch 1,18128,5,6224,2,100055973
19944,Rxra,retinoid X receptor alpha,20181,7,6008,2,100075146
37022,Wdr12,WD repeat domain 12,57750,7,4658,2,100039668
13949,Fgf18,fibroblast growth factor 18,14172,3,4064,2,100040786
85138,Nr1d1,"nuclear receptor subfamily 1, group D, member 1",217166,3,6431,2,100058860
13322,Dvl2,"dishevelled 2, dsh homolog (Drosophila)",13543,10,67968415,2,68798831
77592,Dscaml1,Down syndrome cell adhesion molecule like 1,114873,1,6502,2,100058816
11952,Bmpr1a,"bone morphogenetic protein receptor, type 1A",12166,10,68170306,2,68845568
33266,Ngef,neuronal guanine nucleotide exchange factor,53972,3,4051,2,100037393
13613,Epha1,Eph receptor A1,13835,5,6454,2,100071436
18157,Oprm1,"opioid receptor, mu 1",18390,7,751,2,100015413
11710,Neurog2,neurogenin 2,11924,6,703387,2,100092235
56653,Ntng1,netrin G1,80883,2,4985,2,100047197
12784,Csnk2b,"casein kinase 2, beta polypeptide",13001,2,4530,2,100045910
20422,Sorl1,"sortilin-related receptor, LDLR class A repeats-containing",20660,10,703065,2,100084927
17965,Musk,"muscle, skeletal, receptor tyrosine kinase",18198,10,71121504,2,71234525
13214,Dnmt3a,DNA methyltransferase 3A,13435,2,6053,2,100072569
12584,Cnr1,cannabinoid receptor 1 (brain),12801,8,770,2,100010069
92513,Mgat5b,"mannoside acetylglucosaminyltransferase 5, isoenzyme B",268510,3,5384,2,100047492
12601,Col14a1,"collagen, type XIV, alpha 1",12818,5,6841,2,100072415
11393,Agt,"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)",11606,6,703385,2,100092244
16585,Lbx1,ladybird homeobox homolog 1 (Drosophila),16814,7,3229,2,100026974
11603,Apoe,apolipoprotein E,11816,3,700816,2,100083407
27101,Insl6,insulin-like 6,27356,10,69253137,2,69549175
11522,Ank3,"ankyrin 3, epithelial",11735,1,702953,2,100084190
19641,Rock2,Rho-associated coiled-coil containing protein kinase 2,19878,7,4779,2,100045199
63547,Sall4,sal-like 4 (Drosophila),99377,5,713295,2,159748495
50159,Hopx,HOP homeobox,74318,10,79679682,2,79670592
33428,Lsr,lipolysis stimulated lipoprotein receptor,54135,8,6091,2,100074311
20454,Sparc,secreted acidic cysteine rich glycoprotein,20692,5,6299,2,100057234
78669,Boc,biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein,117606,3,701542,2,100085170
85214,Stxbp6,syntaxin binding protein 6 (amisyn),217517,3,714637,2,113652319
17953,Nrp1,neuropilin 1,18186,2,701080,2,100076375
11718,Atp1b2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",11932,7,5310,2,100052800
42710,Hmg20a,high mobility group 20A,66867,5,701199,2,100077376
13618,Epha6,Eph receptor A6,13840,6,6306,2,100057269
88950,Gabbr2,"gamma-aminobutyric acid (GABA) B receptor, 2",242425,5,701062,2,100076260
84379,Rln3,relaxin 3,212108,10,6515,2,81600590
36114,Ctsr,cathepsin R,56835,5,6468,2,100071474
17304,Meis3,Meis homeobox 3,17537,2,5518,2,100054507
89289,Bsx,brain specific homeobox,244813,2,5740,2,100057592
14180,Gabre,"gamma-aminobutyric acid (GABA) A receptor, subunit epsilon",14404,2,6004,2,100059073
17978,Ntrk1,"neurotrophic tyrosine kinase, receptor, type 1",18211,3,701894,2,100085199
87181,Kmt2c,lysine (K)-specific methyltransferase 2C,231051,7,702118,2,100084527
18895,Prph,peripherin,19132,10,68678437,2,68924703
107800,Cdh18,cadherin 18,320865,2,5710,2,100057581
21437,Tead1,TEA domain family member 1,21676,7,703593,2,100093691
90078,Grhl2,grainyhead-like 2 (Drosophila),252973,1,5954,2,100055465
20325,Slit2,slit homolog 2 (Drosophila),20563,1,701931,2,100082452
12593,Coch,coagulation factor C homolog (Limulus polyphemus),12810,3,701412,2,100083836
21647,Tle4,"transducin-like enhancer of split 4, homolog of Drosophila E(spl)",21888,3,701095,2,100083760
74232,Bmp3,bone morphogenetic protein 3,110075,6,703477,2,100092327
85147,Pyy,peptide YY,217212,8,6257,2,100083585
12722,Pcdha7,protocadherin alpha 7,12939,6,701455,2,100077674
21644,Tle1,"transducin-like enhancer of split 1, homolog of Drosophila E(spl)",21885,5,6776,2,100072151
12911,Dab1,disabled 1,13131,6,701103,2,100075000
74232,Bmp3,bone morphogenetic protein 3,110075,10,69486038,2,69529358
14138,Fzd1,frizzled homolog 1 (Drosophila),14362,7,5184,2,100045517
12607,Col2a1,"collagen, type II, alpha 1",12824,2,5710,2,100057562
15198,Hoxc4,homeobox C4,15423,2,6053,2,100072568
13620,Epha8,Eph receptor A8,13842,2,4519,2,100040846
11784,Avp,arginine vasopressin,11998,8,2980,2,100022512
20368,Sstr2,somatostatin receptor 2,20606,10,7048,2,100082830
20432,Sox15,SRY (sex determining region Y)-box 15,20670,1,6933,2,100072864
13583,Eng,endoglin,13805,2,701472,2,100076584
17900,Nov,nephroblastoma overexpressed gene,18133,6,4384,2,100054877
14203,Galr1,galanin receptor 1,14427,6,4642,2,100056135
68483,Csnk1d,"casein kinase 1, delta",104318,1,701216,2,100079101
20364,Ncor2,nuclear receptor co-repressor 2,20602,8,5486,2,100056452
21183,Tfcp2,transcription factor CP2,21422,3,5734,2,100055582
14312,Nr6a1,"nuclear receptor subfamily 6, group A, member 1",14536,10,69778842,2,70593329
17990,Numbl,numb-like,18223,5,701268,2,100082940
84601,Plekhg1,"pleckstrin homology domain containing, family G (with RhoGef domain) member 1",213783,7,4741,2,100042490
18698,Phox2b,paired-like homeobox 2b,18935,2,5282,2,100053254
52134,Mfap4,microfibrillar-associated protein 4,76293,5,4563,2,100055096
26694,Vat1,vesicle amine transport protein 1 homolog (T californica),26949,2,5116,2,100047451
13420,Efnb2,ephrin B2,13642,6,703387,2,100092233
16741,Lrp1,low density lipoprotein receptor-related protein 1,16971,10,703208,2,100084921
61045,Prg4,"proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)",96875,10,75620810,2,76081025
14012,Foxm1,forkhead box M1,14235,5,7040,2,100072938
20380,Sncg,"synuclein, gamma",20618,8,6367,2,100101270
68483,Csnk1d,"casein kinase 1, delta",104318,2,704991,2,100103095
19046,Ptprz1,"protein tyrosine phosphatase, receptor type Z, polypeptide 1",19283,10,70538605,2,71487157
88906,Frem2,Fras1 related extracellular matrix protein 2,242022,1,6123,2,100056734
26168,Mapk9,mitogen-activated protein kinase 9,26420,1,4958,2,100046179
29947,Mapk8ip3,mitogen-activated protein kinase 8 interacting protein 3,30957,6,702159,2,100084295
18271,Pax3,paired box 3,18505,2,3406,2,100030631
68056,Hoxb2,homeobox B2,103889,3,5719,2,100054455
42288,Cyc1,cytochrome c-1,66445,6,702942,2,100090907
12608,Col3a1,"collagen, type III, alpha 1",12825,8,6168,2,100075446
20422,Sorl1,"sortilin-related receptor, LDLR class A repeats-containing",20660,7,702430,2,100084507
107800,Cdh18,cadherin 18,320865,10,69145835,2,69527800
153829,Ctcfl,CCCTC-binding factor (zinc finger protein)-like,664799,3,112446539,2,113656478
30398,Olig1,oligodendrocyte transcription factor 1,50914,10,69705319,2,70437828
51348,Pou5f2,"POU domain class 5, transcription factor 2",75507,1,702984,2,100085524
19046,Ptprz1,"protein tyrosine phosphatase, receptor type Z, polypeptide 1",19283,8,5973,2,100071900
12462,Vsx2,visual system homeobox 2,12677,5,701402,2,100085340
22190,Xbp1,X-box binding protein 1,22433,2,5538,2,100055605
88926,Pde5a,"phosphodiesterase 5A, cGMP-specific",242202,3,4928,2,100047051
106692,Smo,smoothened homolog (Drosophila),319757,2,4806,2,100045874
11602,Apod,apolipoprotein D,11815,6,702127,2,100084378
120183,Prdm12,PR domain containing 12,381359,2,713588,2,113116439
89119,Plxna4,plexin A4,243743,1,700766,2,100077816
75055,Chrna2,"cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)",110902,2,701817,2,100083326
71985,Whsc1,Wolf-Hirschhorn syndrome candidate 1 (human),107823,8,6250,2,100083058
12525,Cldn5,claudin 5,12741,3,701496,2,100085127
47976,Pygo1,pygopus 1,72135,3,704394,2,100098166
15145,Nr4a1,"nuclear receptor subfamily 4, group A, member 1",15370,5,4010,2,100054645
15336,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,15561,6,4651,2,100056122
12178,Runx2,runt related transcription factor 2,12393,10,79338749,2,79544836
11456,Aldh2,"aldehyde dehydrogenase 2, mitochondrial",11669,7,5639,2,100070184
11718,Atp1b2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",11932,10,68350127,2,68744958
20443,Sox8,SRY (sex determining region Y)-box 8,20681,3,6110,2,100055787
60489,Dach2,dachshund 2 (Drosophila),93837,2,2962,2,100029362
13175,Dlx6,distal-less homeobox 6,13396,3,6138,2,100058531
37204,Sertad2,SERTA domain containing 2,58172,2,5535,2,100055620
12778,Csnk2a1,"casein kinase 2, alpha 1 polypeptide",12995,6,4515,2,100055187
22111,Vipr1,vasoactive intestinal peptide receptor 1,22354,10,7024,2,100082790
32146,Arhgef25,Rho guanine nucleotide exchange factor (GEF) 25,52666,7,4803,2,100041638
20441,Sox6,SRY (sex determining region Y)-box 6,20679,1,6201,2,100056751
85894,Itgbl1,"integrin, beta-like 1",223272,10,70298625,2,71210097
58209,Tbx19,T-box 19,83993,2,713816,2,113112432
15188,Hoxb5,homeobox B5,15413,3,6106,2,100056327
19499,Rgs4,regulator of G-protein signaling 4,19736,2,5339,2,100042374
16299,Kcnk2,"potassium channel, subfamily K, member 2",16526,8,4840,2,100045364
20227,Sim1,single-minded homolog 1 (Drosophila),20464,2,2964,2,100029661
20326,Slit3,slit homolog 3 (Drosophila),20564,10,703014,2,100084734
16645,Lhx6,LIM homeobox protein 6,16874,7,4778,2,100045423
33903,Sfrp5,secreted frizzled-related sequence protein 5,54612,8,4706,2,100040829
84285,Nrg1,neuregulin 1,211323,5,6284,2,100057764
14181,Gabrg1,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 1",14405,6,703462,2,100092393
22159,Wisp1,WNT1 inducible signaling pathway protein 1,22402,6,4510,2,100054968
21644,Tle1,"transducin-like enhancer of split 1, homolog of Drosophila E(spl)",21885,6,701168,2,100075669
81782,Stard5,StAR-related lipid transfer (START) domain containing 5,170460,6,4633,2,100056023
29543,Mga,MAX gene associated,29808,3,6279,2,100057514
26128,Esrrb,"estrogen related receptor, beta",26380,3,6148,2,100058675
14554,Gpx3,glutathione peroxidase 3,14778,3,701899,2,100085256
12179,Runx1,runt related transcription factor 1,12394,5,7041,2,100072927
12071,Cacna1a,"calcium channel, voltage-dependent, P/Q type, alpha 1A subunit",12286,3,701544,2,100085231
107311,Bcorl1,BCL6 co-repressor-like 1,320376,10,69371052,2,69816500
17935,Npy5r,neuropeptide Y receptor Y5,18168,7,702118,2,100084530
46274,Draxin,dorsal inhibitory axon guidance protein,70433,3,6441,2,100058991
12488,Cit,citron,12704,1,700713,2,100073536
19865,Rps4x,"ribosomal protein S4, X-linked",20102,1,703633,2,100091098
19475,Rest,RE1-silencing transcription factor,19712,2,4522,2,100036913
129609,Plcxd2,"phosphatidylinositol-specific phospholipase C, X domain containing 2",433022,2,4992,2,100047009
52002,Lamp5,"lysosomal-associated membrane protein family, member 5",76161,7,4300,2,100041025
19471,Dpf2,"D4, zinc and double PHD fingers family 2",19708,8,712765,2,166340724
12624,Col9a3,"collagen, type IX, alpha 3",12841,6,701222,2,100075627
15004,Foxg1,forkhead box G1,15228,2,5539,2,100055651
32146,Arhgef25,Rho guanine nucleotide exchange factor (GEF) 25,52666,10,68569827,2,69013642
18759,Pou4f1,"POU domain, class 4, transcription factor 1",18996,7,4937,2,100045462
60980,Hmgn3,high mobility group nucleosomal binding domain 3,94353,1,6791,2,100072448
12457,Chrm4,"cholinergic receptor, muscarinic 4",12672,6,700702,2,100073413
16371,Klf2,Kruppel-like factor 2 (lung),16598,6,701519,2,100078867
84945,Alx1,ALX homeobox 1,216285,7,703592,2,100093754
88528,Zfhx2,zinc finger homeobox 2,239102,7,6008,2,100075135
93556,Pcdh19,protocadherin 19,279653,5,700806,2,100074437
21180,Tfap2b,transcription factor AP-2 beta,21419,8,5443,2,100053301
60376,Pcdhga12,"protocadherin gamma subfamily A, 12",93724,7,5261,2,100053065
88369,Col23a1,"collagen, type XXIII, alpha 1",237759,6,6763,2,100072241
13942,Fgf10,fibroblast growth factor 10,14165,8,5024,2,100045580
21664,Nr2e1,"nuclear receptor subfamily 2, group E, member 1",21907,6,3768,2,100032253
18392,Per1,period circadian clock 1,18626,10,70873457,2,71161141
73391,Sccpdh,saccharopine dehydrogenase (putative),109232,8,4879,2,100045471
11766,Atp8a1,"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1",11980,3,111757744,2,113650983
20325,Slit2,slit homolog 2 (Drosophila),20563,6,4823,2,100056620
88752,St18,suppression of tumorigenicity 18,240690,2,2767,2,100024820
12956,Dcc,deleted in colorectal carcinoma,13176,6,6357,2,100057304
36522,Tbx20,T-box 20,57246,1,701885,2,100082469
71754,Mylk,"myosin, light polypeptide kinase",107589,1,701221,2,100079121
22112,Vipr2,vasoactive intestinal peptide receptor 2,22355,10,702987,2,100084589
15674,Id1,inhibitor of DNA binding 1,15901,10,70803471,2,71608229
15053,Tfb2m,"transcription factor B2, mitochondrial",15278,5,714553,2,160026422
22111,Vipr1,vasoactive intestinal peptide receptor 1,22354,10,71993679,2,73927619
14539,Gpr37,G protein-coupled receptor 37,14763,8,4701,2,100039821
12800,Ctbp2,C-terminal binding protein 2,13017,3,700936,2,100083522
13431,Egr1,early growth response 1,13653,2,4943,2,100046403
22177,Wnt6,"wingless-type MMTV integration site family, member 6",22420,5,4566,2,100055831
16596,Ldb1,LIM domain binding 1,16825,3,3428,2,100033831
29986,E2f6,E2F transcription factor 6,50496,6,701081,2,100075012
14045,Fn1,fibronectin 1,14268,7,4851,2,100041500
87230,Polr2b,polymerase (RNA) II (DNA directed) polypeptide B,231329,8,713079,2,166385768
19046,Ptprz1,"protein tyrosine phosphatase, receptor type Z, polypeptide 1",19283,6,701805,2,100081479
12602,Col15a1,"collagen, type XV, alpha 1",12819,10,71121487,2,71232658
12489,Cited1,Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1,12705,1,5691,2,100054298
65148,Nfxl1,"nuclear transcription factor, X-box binding-like 1",100978,6,4504,2,100054909
21447,Tek,endothelial-specific receptor tyrosine kinase,21687,6,4633,2,100056009
57675,Ndel1,nuclear distribution gene E-like homolog 1 (A. nidulans),83431,1,6858,2,100072441
20112,Sema3e,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",20349,8,6026,2,100074066
15139,Hmga2,high mobility group AT-hook 2,15364,10,70516765,2,71393370
21177,Tcf7l2,"transcription factor 7 like 2, T cell specific, HMG box",21416,10,6186,2,100055043
14171,Gabra2,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2",14395,10,703016,2,100084646
13492,Elk4,"ELK4, member of ETS oncogene family",13714,3,701545,2,100085153
16536,Aff3,"AF4/FMR2 family, member 3",16764,6,701102,2,100075001
78669,Boc,biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein,117606,6,703375,2,100092172
13653,Erf,Ets2 repressor factor,13875,1,5954,2,100055470
12942,Slc6a3,"solute carrier family 6 (neurotransmitter transporter, dopamine), member 3",13162,10,703252,2,100101415
13322,Dvl2,"dishevelled 2, dsh homolog (Drosophila)",13543,6,700839,2,100073373
124782,Scn4b,"sodium channel, type IV, beta",399548,8,6082,2,100074349
11664,Arvcf,armadillo repeat gene deleted in velo-cardio-facial syndrome,11877,5,6775,2,100072154
58251,Kremen1,kringle containing transmembrane protein 1,84035,8,4680,2,100038652
16251,Jund,jun D proto-oncogene,16478,7,703678,2,100091072
12828,Cux1,cut-like homeobox 1,13047,3,5644,2,100051895
62830,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",98660,7,4595,2,100037037
68525,Isl2,insulin related protein 2 (islet 2),104360,8,5326,2,100053288
68483,Csnk1d,"casein kinase 1, delta",104318,3,3432,2,100036880
87114,Hcrtr1,hypocretin (orexin) receptor 1,230777,3,5616,2,100049463
18772,Pou6f1,"POU domain, class 6, transcription factor 1",19009,5,6777,2,100072124
17866,Nlk,nemo like kinase,18099,5,4713,2,100055874
14061,Fosl2,fos-like antigen 2,14284,6,701462,2,100078486
84750,Sema6d,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",214968,6,6405,2,100057707
16898,Smad4,SMAD family member 4,17128,10,70897073,2,71656698
73806,Npy,neuropeptide Y,109648,7,4297,2,100035172
72205,Chrnb3,"cholinergic receptor, nicotinic, beta polypeptide 3",108043,10,79382563,2,79760470
14167,Gabpb1,"GA repeat binding protein, beta 1",14391,10,70803423,2,71608223
13271,Drd5,dopamine receptor D5,13492,7,703821,2,100093944
71985,Whsc1,Wolf-Hirschhorn syndrome candidate 1 (human),107823,6,703384,2,100092217
17244,Mpeg1,macrophage expressed gene 1,17476,8,6259,2,100083553
18617,Pml,promyelocytic leukemia,18854,3,5729,2,100055577
106174,Npsr1,neuropeptide S receptor 1,319239,3,701544,2,100085162
14072,Frat1,frequently rearranged in advanced T cell lymphomas,14296,5,6496,2,100071508
86272,Grp,gastrin releasing peptide,225642,10,79398699,2,79913274
14582,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",14806,10,7056,2,100082816
16121,Invs,inversin,16348,10,68857437,2,69289207
20612,Stat5a,signal transducer and activator of transcription 5A,20850,3,5716,2,100054398
18190,Otx1,orthodenticle homolog 1,18423,6,701167,2,100074983
15196,Hoxc12,homeobox C12,15421,1,713010,2,112603780
22080,Vasp,vasodilator-stimulated phosphoprotein,22323,5,701312,2,100084141
12856,Cyp19a1,"cytochrome P450, family 19, subfamily a, polypeptide 1",13075,5,2946,2,100024810
43248,Nts,neurotensin,67405,5,6285,2,100057181
14302,Gcg,glucagon,14526,10,6982,2,100082340
14906,Hbb-b2,"hemoglobin, beta adult minor chain",15130,6,702424,2,100084405
60339,Csnk1a1,"casein kinase 1, alpha 1",93687,5,4553,2,100054792
13617,Epha5,Eph receptor A5,13839,2,5116,2,100047452
37599,Dact1,"dapper homolog 1, antagonist of beta-catenin (xenopus)",59036,6,6357,2,100057291
42065,Serpinb1a,"serine (or cysteine) peptidase inhibitor, clade B, member 1a",66222,3,703741,2,100091159
15339,Htr5b,5-hydroxytryptamine (serotonin) receptor 5B,15564,8,5895,2,100071132
20433,Sox17,SRY (sex determining region Y)-box 17,20671,3,6919,2,100073053
29762,Spdef,SAM pointed domain containing ets transcription factor,30051,2,5923,2,100058834
23716,Tenm3,teneurin transmembrane protein 3,23965,6,700747,2,100073388
13967,Fgl2,fibrinogen-like protein 2,14190,2,3793,2,100039199
38070,Foxj2,forkhead box J2,60611,3,6432,2,100058853
18271,Pax3,paired box 3,18505,3,3422,2,100044736
85303,Pou6f2,"POU domain, class 6, transcription factor 2",218030,7,5354,2,100053306
15785,Igfbp6,insulin-like growth factor binding protein 6,16012,8,3836,2,100040812
16585,Lbx1,ladybird homeobox homolog 1 (Drosophila),16814,6,3657,2,100032180
32192,Zkscan6,zinc finger with KRAB and SCAN domains 6,52712,3,6273,2,100057421
13996,Ctgf,connective tissue growth factor,14219,3,701414,2,100084016
56568,Clca3a2,chloride channel calcium activated 3A2,80797,6,4379,2,100054843
26171,Nr5a1,"nuclear receptor subfamily 5, group A, member 1",26423,8,6083,2,100074341
42698,Tcf25,transcription factor 25 (basic helix-loop-helix),66855,7,708122,2,165999417
18157,Oprm1,"opioid receptor, mu 1",18390,10,79413097,2,80342234
58209,Tbx19,T-box 19,83993,6,707576,2,161152487
21110,Tal1,T cell acute lymphocytic leukemia 1,21349,10,69841038,2,69838348
18281,Pbx2,pre B cell leukemia homeobox 2,18515,8,5034,2,100051735
43853,Bambi,BMP and activin membrane-bound inhibitor,68010,2,4527,2,100046022
16656,Limk1,"LIM-domain containing, protein kinase",16885,7,703783,2,100093950
47748,Serpina9,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9",71907,7,4874,2,100045407
13576,En1,engrailed 1,13798,6,3770,2,100032227
14585,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",14809,10,703066,2,100084933
14143,Fzd5,frizzled homolog 5 (Drosophila),14367,6,703481,2,100093002
19950,Ryk,receptor-like tyrosine kinase,20187,3,4041,2,100040993
17055,Meox2,mesenchyme homeobox 2,17286,10,79374596,2,79632234
21168,Tcf15,transcription factor 15,21407,2,712117,2,113105844
16688,Mycl,"v-myc myelocytomatosis viral oncogene homolog, lung carcinoma derived (avian)",16918,5,6772,2,100072061
14133,Dtx1,deltex 1 homolog (Drosophila),14357,5,6527,2,100071621
92572,Tox4,TOX high mobility group box family member 4,268741,8,5964,2,100071221
17087,Mid1,midline 1,17318,10,70538350,2,71489797
85214,Stxbp6,syntaxin binding protein 6 (amisyn),217517,1,5004,2,100046213
18504,Pitx1,paired-like homeodomain transcription factor 1,18740,3,704136,2,100094043
23868,Wif1,Wnt inhibitory factor 1,24117,7,4773,2,100040811
32192,Zkscan6,zinc finger with KRAB and SCAN domains 6,52712,6,703467,2,100092339
17779,Neurod1,neurogenic differentiation 1,18012,10,79380623,2,79632311
22083,Vax1,ventral anterior homeobox 1,22326,7,5998,2,100074103
16096,Inhba,inhibin beta-A,16323,8,6026,2,100074062
21646,Tle3,"transducin-like enhancer of split 3, homolog of Drosophila E(spl)",21887,2,3761,2,100040053
14575,Gria1,"glutamate receptor, ionotropic, AMPA1 (alpha 1)",14799,6,700681,2,100072267
13805,Evx1,even skipped homeotic gene 1 homolog,14028,5,3184,2,100030667
35501,Patz1,POZ (BTB) and AT hook containing zinc finger 1,56218,3,6141,2,100058580
47302,Ptk7,PTK7 protein tyrosine kinase 7,71461,8,4829,2,100045130
18610,Plxna3,plexin A3,18846,7,4678,2,100035020
22150,Wfs1,Wolfram syndrome 1 homolog (human),22393,7,1199,2,100015575
14191,Gad1,glutamate decarboxylase 1,14415,5,701502,2,100085418
13432,Egr2,early growth response 2,13654,10,68857421,2,69288926
12952,Dbx1,developing brain homeobox 1,13172,5,3185,2,100030678
12446,Chl1,cell adhesion molecule with homology to L1CAM,12661,2,6006,2,100072472
18527,Pkd1,polycystic kidney disease 1 homolog,18763,8,5442,2,100053599
44545,Rere,arginine glutamic acid dipeptide (RE) repeats,68703,5,6825,2,100072361
18739,Pomc,pro-opiomelanocortin-alpha,18976,10,703033,2,100084890
14618,Gsx1,GS homeobox 1,14842,3,704394,2,100098152
15326,Htr1b,5-hydroxytryptamine (serotonin) receptor 1B,15551,10,703021,2,100084787
60546,Fzd10,frizzled homolog 10 (Drosophila),93897,10,77385579,2,77464892
18587,Plp1,proteolipid protein (myelin) 1,18823,10,75044091,2,75457514
56676,Kcnip2,Kv channel-interacting protein 2,80906,7,4540,2,100035028
18270,Pax2,paired box 2,18504,1,2972,2,100028374
20112,Sema3e,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",20349,7,4803,2,100041771
16900,Smad6,SMAD family member 6,17130,5,6453,2,100071472
11602,Apod,apolipoprotein D,11815,7,702428,2,100084522
18696,Prrx1,paired related homeobox 1,18933,1,6119,2,100056693
22112,Vipr2,vasoactive intestinal peptide receptor 2,22355,6,702110,2,100081862
21608,Trim28,tripartite motif-containing 28,21849,8,5179,2,100053032
43882,Nmb,neuromedin B,68039,5,703464,2,100094873
33737,Nfat5,nuclear factor of activated T cells 5,54446,3,700931,2,100083500
106383,Fndc3a,fibronectin type III domain containing 3A,319448,2,701171,2,100076381
18197,Oxtr,oxytocin receptor,18430,10,7028,2,100082933
17922,Pnoc,prepronociceptin,18155,10,80329298,2,80514157
12076,Cacna1g,"calcium channel, voltage-dependent, T type, alpha 1G subunit",12291,10,68678191,2,68843793
15211,Hoxd4,homeobox D4,15436,3,702447,2,100085315
16095,Inha,inhibin alpha,16322,6,4647,2,100056058
17895,Notch1,notch 1,18128,6,4719,2,100056172
13574,Emx1,empty spiracles homeobox 1,13796,1,701948,2,100082440
88304,Glra2,"glycine receptor, alpha 2 subunit",237213,5,701086,2,100076345
13214,Dnmt3a,DNA methyltransferase 3A,13435,10,70911373,2,71724864
83840,Bptf,bromodomain PHD finger transcription factor,207165,10,68678269,2,68844701
47883,Cotl1,coactosin-like 1 (Dictyostelium),72042,7,5647,2,100071185
